TIC,provenance,rotate?,prot,snr,power,mpower,func,gmag
276346208,field (Rampalli+23),0.0,11.363636363636356,141.3627674963401,0.10411504279771545,0.0007633999169062001,0.1441438551408417,9.142718
356157435,field (Rampalli+23),1.0,0.2763194252555952,160.02000798478016,0.1355377982579772,0.0008956896450555,0.0036987863030049583,8.936644
264413097,field (Rampalli+23),1.0,0.89047195013357,2470.499429900612,0.5114300148374678,0.0005048283575687,0.012767944022442003,10.9922695
326150268,field (Rampalli+23),0.0,10.869565217391296,54.06343007657974,0.051337797554830054,0.0010794206660165,0.15219519427777123,10.774502
242559639,field (Rampalli+23),0.0,3.8610038610038577,266.42654958025787,0.18474912062514295,0.00068793965700475,0.06124328928650744,8.782765
411151260,field (Rampalli+23),1.0,5.434782608695648,69.31980600953605,0.0066326606081854,9.576732189133506e-05,0.09168284700642967,14.644681
188570092,field (Rampalli+23),0.0,14.492753623188396,59.518175408952786,0.0624281730350991,0.00102012067107075,0.14742552611326143,12.06462
468967473,field (Rampalli+23),0.0,4.926108374384233,596.1385025190604,0.24261069194871804,0.0004314009300472,0.06886541484442982,8.834364
30466384,field (Rampalli+23),1.0,14.084507042253511,186.99275672567623,0.10358127231567177,0.0007741222125552693,0.15033893959425274,12.097374
70711898,field (Rampalli+23),0.0,11.363636363636356,230.39989294917441,0.031262748231930704,0.0001327821557671,0.1404822811634575,12.086923
436922964,field (Rampalli+23),1.0,5.882352941176467,64.69301217623175,0.062093325723272405,0.00098123408992055,0.06698079942562099,10.4381075
231232733,field (Rampalli+23),1.0,4.444444444444441,863.4954087046682,0.34012648580491667,0.0003640304041658,0.08111153929241084,9.79636
304098027,field (Rampalli+23),1.0,5.586592178770946,1141.006480849307,0.38892340044178486,0.00041715265845235,0.08998632772152568,14.502822
261748427,field (Rampalli+23),1.0,0.7874015748031489,203.19459414890184,0.18954825302468548,0.0010220106893383332,0.011505660104607055,5.974536
350770275,field (Rampalli+23),0.0,6.578947368421048,57.03988626623377,0.05697091509542395,0.0008948276971658501,0.06743004191903346,10.032955
5655899,field (Rampalli+23),0.0,9.615384615384608,115.0538981206949,0.1095820019889594,0.0008668668834773501,0.16743568448514162,8.675955
157872562,field (Rampalli+23),0.0,15.62499999999999,89.61970180690079,0.11547221622438844,0.00128585325158835,0.1942214694617655,11.549747
6164816,field (Rampalli+23),1.0,8.403361344537808,4057.7221410823768,0.364201751299597,0.00014000859992063883,0.15465820791623391,10.873538
335801154,field (Rampalli+23),0.0,0.2972651605231864,301.5575082425368,0.2742070846789119,0.0009374952029521667,0.004132327055755098,9.020125
83391908,field (Rampalli+23),1.0,9.174311926605498,319.33784201249756,0.18704361538582148,0.0006687491044587,0.11748147448398412,12.074392
150440362,field (Rampalli+23),0.0,0.811688311688311,17933.658130895892,0.5570533993252856,4.883507317979363e-05,0.012557646078585607,8.279838
200864390,field (Rampalli+23),0.0,10.41666666666666,153.35497053652423,0.09550021505427801,0.0006995011533765666,0.123762308574775,8.457214
270352744,field (Rampalli+23),1.0,6.535947712418296,2933.995793414131,0.38041667377437854,0.00014078598509466482,0.16363176727244966,11.483756
33984214,field (Rampalli+23),1.0,10.526315789473676,1501.9454566683544,0.32408575026643316,0.000371166145339,0.18204002926958923,11.360351
72489832,field (Rampalli+23),1.0,1.2360939431396776,477.64360118501315,0.30352851054959057,0.00054958305220525,0.020920465446974387,9.031202
47485851,field (Rampalli+23),1.0,1.2970168612191948,1199.8865549547086,0.4990602969721201,0.00041905500955574995,0.01962297034938017,15.386074
171673116,field (Rampalli+23),1.0,0.948766603415559,222.87885990823267,0.1585624454144627,0.00066247466912265,0.01270822271787106,9.805389
